text	label
after some time the son and daughter-in-law must depart , leaving the old man alone with his dreams and fading breath . 	0
it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster . 	1
beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes . 	1
"in its combination of religion , love story and exotic locales , "" heaven "" is a bit reminiscent of james michener's "" hawaii , "" although this is a somewhat simpler , more personal tale . "	1
as it abruptly crosscuts among the five friends , it fails to lend the characters' individual stories enough dramatic resonance to make us care about them . 	1
forty-one years after they played their first note on a motown record and three decades since they were all together , the funk brothers reunited back in detroit to play their music and tell their unforgettable story , with the help of archival footage , still photos , narration , interviews , re-creation scenes , 20 motown master tracks , and twelve new live performances of motown classics with the brothers backing up contemporary performers . 	0
 . . . [the film] works , due mostly to the tongue-in-cheek attitude of the screenplay . 	1
naturally , he returns to his analyst dr . ben sobel ( crystal ) for help and finds that sobel needs some serious help himself as he has inherited the family practice , as well as an excess stock of stress . 	0
unfortunately , stiles has bought off a crooked sheriff who intends to make the trip very difficult for red . . . 	0
"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results . "	1
charlotte contacts the perfect life saver to thank him , but everything isn't what it seems . 	0
the period -- swinging london in the time of the mods and the rockers -- gets the once-over once again in gangster no . 1 , but falls apart long before the end . 	1
martian children are captivated by terran television shows which talk about our ole pal , kris kringle . 	0
his next target is a russian immigrant named tasha , whom quinn is misled into believing is a drug courier . 	0
the face of the serpent is an action-thriller with strong political undertones of local government corruption . 	0
as the story unfolds , blake realizes that the master seduces young devotees including melinda and ariel into ritualistic acts of sex . 	0
this film was shot during two trips that majid majidi took in western afghanistan in 2001 and 2002 . 	0
hot on the trail of the principle villains , bond travels to iceland where he experiences at first hand the power of an amazing new weapon before a dramatic confrontation with his main adversary back in korea where it all started . . . 	0
no matter how firmly director john stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make . 	1
mel cobb leads a lonely existence in an apartment filled with clutter , his only contact with the outside world being as a weekend tele-marketer for a start-up newspaper which features stories on city road , bridge and tunnel construction workers in order to alleviate road rage among motorists who are stuck in traffic . 	0
the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites . 	1
 ( lil' romeo plays a young dancer who has to choose between pursuing a career as a dancer and the quick money of street drug sales ; phifer plays honey's romantic interest . ) 	0
during the hunt fedot meets his love marusya - the magical bird-woman . 	0
a profoundly moving document . . . the filmmakers' refusal to downplay the situation's intractability makes the glimmer of hope the film offers that much more powerful . 	1
one day , he came to her and asked her to have dinner and drive her home . 	0
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination . 	1
the elders hope to return home quickly but their new friend has other plans . 	0
though ronnie works at hope house he doesn't follow procedure when he finds sarah wandering outside the confines . 	0
in a place far , far away , illegal genetic experiment #626 is detected : ruthless scientist dr . jumba jookiba has created a strong , intelligent , nearly indestructible and aggressive being with only one known weakness : the high density of his body makes it impossible for the experiment to swim in water . 	0
this was also a time , in the midst of a chaotic , decaying environment , when a man tried to cope with the loss of his former lover . 	0
a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them . 	1
after being handcuffed to new york city's 'a' train by his prep school friends ( keith , perabo , hayward ) , young karim ( mehta ) is forced to ride all the way to the last stop , far rockaway . 	0
the movie stays afloat thanks to its hallucinatory production design . 	1
what if jesus were born in the year 2002 to a young jewish couple in new york city , instead of bethlehem two millennia ago ? 	0
ruby falls in love and becomes impregnated by sandy , a xerox shop worker . 	0
a small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad . 	1
shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors . . . 	1
the imax screen enhances the personal touch of manual animation . 	1
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 	1
'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias rom�nticas en mucho tiempo . una verdadera delicia . '	1
he is locked up in a chinese prison where he is guilty until proven innocent . 	0
"tends to pile too many "" serious issues "" on its plate at times , yet remains fairly light , always entertaining , and smartly written . "	1
the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . 	1
"william hundert , a retired "" old-school "" classics teacher is passionate about his subject . "	0
the filmmaker journeys from her birthplace , brooklyn's hasidic community , to its origins in hungary and back . 	0
"he has been hired by an american known only as "" wall street "" ( see rule two ) to make a delivery , but when frank stops along route , he notices his "" package "" is moving . "	0
the sort of movie that gives tastelessness a bad rap . 	1
this bold and cathartic drama deserves to be experienced by those who cherish intimate dramas about individuals struggling against all odds to practice love , compassion , and forgiveness . 	1
the quest now set before them ends in a love , a lie and a legend that has lasted a thousand years . 	0
"emory , a former governor of his tribe , is reunited with his son larry , via the help of a friend , sky montgomery , who invites larry to travel from the old pueblo to the new "" big city "" to join his father at a photo-art exhibition hosted by sky . "	0
along the way , their political spirit resurfaces , leading to their fight against the new york city board of education for domestic partner benefits , and their establishment of a pflag chapter for retirees in florida . 	0
willy , on impulse , takes her captive and murders her . 	0
it's more enjoyable than i expected , though , and that's because the laughs come from fairly basic comedic constructs . cinematic pratfalls given a working over . the cast is spot on and the mood is laid back . 	1
"first day on job publicist , a whisky drinking headbanger , a pimp from the ghetto , and a psychiatrist on crack end up in a barstow county desert with a corps and an "" a "" list celebrity who is hallucinating apes after drinking a soda contaminated with bug killer . "	0
when a ship sinks off the coast of argentina , ellen brachman , a clever and ambitious claims assessor for the rotterdam marine-insurance company european hayward , suspects a 'sinker' . 	0
so vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt . 	1
the story goes that she can't go in the light , and if you wake up and see her , she'll kill you . 	0
it's not particularly subtle . . . however , it still manages to build to a terrifying , if obvious , conclusion . 	1
loss is a film eulogy for six firefighters who died in the collapse of the world trade center , sept 11 2001 . 	0
though frida is easier to swallow than julie taymor's preposterous titus , the eye candy here lacks considerable brio . 	1
evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones . 	1
it's all about love is the story of two lovers and their attempts to save their relationship in a near-future world on the brink of cosmic collapse . 	0
the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love . 	1
try as he might , the roguishly handsome cliff starkey , just can't keep out of trouble . 	0
it might be the first sci-fi comedy that could benefit from a three's company-style laugh track . 	1
at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . 	1
with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell . 	1
he's made a mistake and he's trying to pay for it but he doesn't know if there is enough money in the world . 	0
the film has the courage of its convictions and excellent performances on its side . 	1
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 	1
die another day is only intermittently entertaining but it's hard not to be a sucker for its charms , or perhaps it's just impossible not to feel nostalgia for movies you grew up with . 	1
the film's apocalyptic urban setting and unrelentingly icy zeitgeist is message enough without a triumphant parting shot	1
johnny lever ( paaji ) is a millionaire sardarji who believes in distributing &#38 ; spending lavishly his wealth on his friends . 	0
the time constraints of his job prevent him from spending time with his family and friends . 	0
however , there just might be more to him than meets the eye . 	0
as the years pass by , the aged patricia gets a visit by . . . francis . 	0
the plot goes on with a lot of action scenes and many revelations , following the comic books . 	0
but this time , they're gonna have to face both the police - and the mafia ! 	0
what the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance . 	1
obviously a socialist commentary , poets is in turn informative , witty and thought-provoking . 	0
there's no denying that burns is a filmmaker with a bright future ahead of him . 	1
the real charm of this trifle is the deadpan comic face of its star , jean reno , who resembles sly stallone in a hot sake half-sleep . 	1
it's got the brawn , but not the brains . 	1
it's a pleasurable revelation to see foster feel out a role , both emotively and physically , with the well-marshaled gusto that she does here . 	1
a clich�d and shallow cautionary tale about the hard-partying lives of gay men . 	1
it is a look into one of the major social issues of the 21st century , inmigration . 	0
shortly thereafter , kilo is involved in a drug deal with a wired frat boy that goes bad and he is imprisoned . 	0
he - rugged , handsome , the independent outdoor type - is hitching a ride back to la and knows a good bet when he sees one . 	0
chris forces mitchell to deliver guns and drugs while he hangs out on a rooftop and freaks out all day . 	0
daughter from danang sticks with its subjects a little longer and tells a deeper story	1
yanks tanks is a first look at the phenomenon of classic american cars in cuba . 	0
harry is watching over his dying wife and waiting for the gun to arrive . 	0
leading his army of women into the surrounding mountain glens , dionysus casts a spell on the city's females , who abandon their husbands and fathers in order to engage in forbidden revels . 	0
a light-hearted and high-spirited story , full of spice , sensuality and romance , viva zapato tells the tale of dolores , a beautiful cuban dancer who decides to leave her failing marriage and open a restaurant by the beach with her aunt from brazil . 	0
"a go ! ! ! "" and the paper is dated with the year 2003 . "	0
the film isn't especially dynamic , but it brims with insightful , poignant memories from survivors . 	1
human nature initially succeeds by allowing itself to go crazy , but ultimately fails by spinning out of control . 	1
friday after next is a lot more bluster than bite . 	1
the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble . 	1
when a vindictive inspector from the board of education invades their paradise , promising to shut them down , the members of this eccentric and highly dysfunctional family somehow find a way to pull together and win the day . 	0
the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi . 	1
as a feature-length film , it wears out its welcome as tryingly as the title character . 	1
a warm but realistic meditation on friendship , family and affection . 	1
now in do&#241 ; a gracia's care , the buddies could not believe their dream has finally come true . 	0
he also shies away from the shallow young women that he and his friends micke and mario meet at bars . 	0
seduction strikes steve and tracy , and steve and sean's lives may never be the same again . 	0
told in one fluid shot , a tale which floats like a dreamlike journey through the majestic spaces of the hermitage in st . petersburg , engaging real and imagined characters from russian and european history . 	0
and the date of his life turns out to be more than tony bargained for . 	0
outer-space buffs might love this film , but others will find its pleasures intermittent . 	1
soderbergh skims the fat from the 1972 film . what's left is a rich stew of longing . 	1
rupi is typical aggressive trible girl , wildcat like manners and irrespective of free trible culture where sex before marriage is treated as part of education , nobody proposes to her knowing her love and devotion to kanna . 	0
atlantic city serenade is about the price we pay for the choices we make in the quest for power over our own inner demons . 	0
the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it's begun to split up so that it can do even more damage . 	1
we haven't seen such hilarity since say it isn't so ! 	1
underachieves only in not taking the shakespeare parallels quite far enough . 	1
"a working class "" us vs . them "" opera that leaves no heartstring untugged and no liberal cause unplundered . "	1
 . . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels . 	1
he , his brother dan , and two other men , steve hart and joe byrne , formed a gang . 	0
offers a persuasive look at a defeated but defiant nation in flux . 	1
measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller . 	1
to escape their troubles and find women , they book a trip on board a cruise-liner , unaware the travel agent has just played a horrid trick on them in retaliation for nick offending his secret gay lover . 	0
it's a love story in havana at the begining of the 19th century , between a young women from hait&#237 ; and a german man . 	0
a love triangle about young people trying to communicate in world where communication is about to change forever . 	0
if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out . 	1
here's yet another cool crime movie that actually manages to bring something new into the mix . 	1
mark hamill plays coroner who begins to doubt that it is a suicide . 	0
wanted : lost soul to look after 4 woman . 	0
the quality of schwentke's visuals . . . provides ample compensation . 	1
a sad , superior human comedy played out on the back roads of life . 	1
she bets ( against all logic ) to be able to build a new palace for caesar within three months . 	0
is this dead visitor all in keith's head or is she truly a mother ghost ? 	0
caught in this battle of wills is clara's daughter , victoria , who finds she is about to be married into the same faith that murdered her father . 	0
the beautiful fugitive , grace ( nicole kidman ) , arrives in the isolated township of dogville on the run from a team of gangsters . 	0
because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags . 	1
on his journey , he comes of age , meeting a diverse group of people , from a random business man to keisha ( washington ) , a girl he inevitably falls for . 	0
plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo . 	1
all the pieces in the mystery are finally starting to fit together , and the case seems almost resolved . 	0
"when she fails to find the "" perfect man "" that will make her happy , she decides to construct him herself , using parts from different people . "	0
the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema . 	1
at this far away place he bares his inside . 	0
though constantly dreaming of a romantic love , he is not bold enough to make his dreams come true . 	0
the result reverberates on the screen with a deadly force and fury more intense than anything mr . scorsese has yet achieved on the meanest and most beloved streets he could imagine or recall . 	1
the kind of film that grows on you upon reflection	1
kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning . 	1
"julia roberts , blair underwood , david duchovny , brad pitt ( cameoing as himself ) , david hyde pierce , catherine keener , and terence stamp are reason enough to see the film , which is billed as a "" movie about movies for people who love movies . "" "	0
like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake . 	1
little does caroline realize that this delicious parisian beauty is a modern-day vampire looking for vunerable victims . 	0
but when de niro finds out the woman has been targeted for murder , he and his agoraphobic roommate are forced to leave the apartment ( after six years ) to save her life . 	0
"diesel stars as xander "" xxx "" cage , the notorious underground thrill seeker who until now has been deemed untouchable by the law . "	0
by the end of their phenomenal run , this unheralded group of musicians had played on more number ones hits than the beach boys , the rolling stones , elvis and the beatles combined - which makes them the greatest hit machine in the history of popular music . 	0
then , in 1974 , something incredible happened - they fell in love . 	0
the film captures intense footage of several art events as well as interviews with burning man organizers larry harvey ( also co-founder ) , crimson rose and will roger who explain how , what started in 1986 as an impromptu summer solstice celebration , put on by a few friends at a beach in san francisco , has turned into a full-blown exercise in city planning and management with a hefty price-tag . 	0
so anmol returns , not with prize money but with anna and chota chhatri , and others have this wrong notion that anna is just interested in the petty contract money . 	0
newcomer helmer kevin donovan is hamstrung by a badly handled screenplay of what is really an amusing concept � a high-tech tux that transforms its wearer into a superman . 	1
like the hugely successful first film , the sequel provides pleasant , engaging if largely disposable entertainment for the general audience . 	1
an excellent date movie , because you and your date will likely be clinging on to each other within 10 minutes . 	1
skip work to see it at the first opportunity . 	1
the only way to find out though what really happened is to enter the site itself . . . 	0
slowly but surely devolves into a fascinating , cringe-inducing portrait of cultural solipsism , climaxing in an emotional meltdown that wouldn't look out of place in mid-period cassavetes . 	1
max is surrounded by treachery and can trust no one , including natalie , the dangerously beautiful cia agent assigned to watch over him . 	0
on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play . 	1
a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades . 	1
the movie turns out to be [assayas'] homage to the gallic 'tradition of quality , ' in all its fusty squareness . 	1
although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do . 	1
 . . . the kind of entertainment that parents love to have their kids see . 	1
depressingly thin and exhaustingly contrived . only masochistic moviegoers need apply . 	1
" . . . although this idea is "" new "" the results are tired . "	1
works both as an engaging drama and an incisive look at the difficulties facing native americans . 	1
a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness . 	1
some may quibble that the 144-minute length accommodates at least one too many endings . but such quibbling will diminish in view of the film's overall impact . 	1
makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . 	1
an ironic speculation on democracy in a culture unaccustomed to it . 	1
lauren hynde ( shannyn sossamon ) is technically a virgin . 	0
eva is an accidental witness of the death of a young girl , even more : she's got it all on tape . 	0
" "" on the afternoon of july 1 , 1981 , los angeles police responded to a distress call at 8763 wonderland avenue and soon discovered a grisly quadruple homicide , later compared to the gruesome slaughter at the tate household at the hands of the charles manson family 10 years earlier . "	0
the sequel to spy kids ; the second film revisits the adventures of the previous film . 	0
reign of fire may well be the most grim dragon movie ever made -- and it's all the more effective for the filmmakers' decision to play it straight . 	1
a whimsical if predictable time-travel fable marred by a willful single-mindedness . 	1
the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction . 	1
"sean's a drug dealer , owes a lot of money to "" fellow "" dealer rupert guest ( clifton collins , jr . ) , and sleeps with nearly half of the female population on campus . "	0
the only thing i laughed at were the people who paid to see it . 	1
not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches . 	1
she's eighteen , unemployed , broke and hopelessly in love with her wannabe rockstar boyfriend matt . 	0
deep intelligence and a warm , enveloping affection breathe out of every frame . 	1
he pays the price for his sleepless night , however , the next morning when his father awakens him into a whole nude world . 	0
even if the world doesn't see things the way [michael moore] does , his questions are worth asking . � and bowling for columbine benefits from his iconoclastic zeal . 	1
it proves quite compelling as an intense , brooding character study . 	1
as underwater ghost stories go , below casts its spooky net out into the atlantic ocean and spits it back , grizzled and charred , somewhere northwest of the bermuda triangle . 	1
a zippy , enormously entertaining heist movie that , with a kind heart at its core , encompasses the styles of yesterday , today , and if we're lucky , maybe even tomorrow . 	1
been there , done that , liked it much better the first time around - when it was called the professional . 	1
"the first all-cgi short to be produced by imageworks , sony pictures award-winning character animation and visual effects company , "" the chubbchubbs "" introduces the alien inhabitants of the planet glorf including meeper , its earnest but awkward hero , the singing diva , the zyzaks and the chubbchubbs . "	0
with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's , dong stakes out the emotional heart of happy . 	1
there's no disguising this as one of the worst films of the summer . or for the year , for that matter . 	1
"for the next 2 1/2 years , these outrageous drag performers created 20 shows with titles like "" a crab on uranus means you're loved "" and "" tinsel tarts in a hot coma , "" and were featured in four underground films . "	0
because of his horribly unforgivable sins , freddy krueger ( robert englund ) is stuck in hell eternally . 	0
the acting alone is worth the price of admission . 	1
the story of the couple is told to a woman in a nursing home ( rowlands ) by an old man who regularly visits to read her the story from a notebook . 	0
charged with as much psychological depth as gun-slinging violence , johnny to and wai ka fai's slick thriller brought a welcome jolt of adrenaline to the moribund hong kong action genre . 	1
 . . . routine , harmless diversion and little else . 	1
adolescents will be adequately served by the movie's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '	1
documentarians weissman and weber have expertly crafted a record of a wondrous time and a wild group in the cockettes , and you won't want to miss a minute of it . 	0
amelia is quickly following into the footsteps of her mother , sanjuanera , who has been engaged in a long-time affair with father benito . 	0
people often will blame the world for keeping them from being able to live their dreams . 	0
nachtwey clears the cynicism right out of you . he makes you realize that deep inside righteousness can be found a tough beauty . 	1
sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ? 	1
definitely not the knee-slapper that i was told it would be , but enough hahas for me to grade as passable . 	1
rarely , a movie is more than a movie . go . 	1
he and joey have been painfully estranged ever since vincent divorced his wife and left the decaying boardwalks of long beach , long island for the anonymity of manhattan and a successful career with the nypd . 	0
the conflict arose because selling rights to the land that is now vermont was given to both new hampshire and new york . 	0
as the man descends in to the afterworld , he slowly discovers the answer to the ultimate question of mankind . 	0
after a wild session of lovemaking , dawn goes for a walk . 	0
moretti . . . is the rare common-man artist who's wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness . 	1
now the monk must look for a new scrollkeeper . 	0
they embark upon a strange and enlightening journey through war torn bosnia . 	0
if people accept it , the crime rate is going to drop drastically , but it never will be known if there might not be too many people imprisoned , some or even all of them innocent . 	0
against the background of an australian desert landscape , so much space and so few people , sandy , a geologist , and hiromitsu , a japanese businessman , play out a story of human inconsequence in the face of the blistering universe . 	0
red dragon makes one appreciate silence of the lambs . 	1
smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities . 	1
simon is desperately trying to save his internet personals business . 	0
it tells of his life as a bushranger in north-west victoria , where he lived all his life . 	0
her daughter siri , whom , in this way , she turns into her virtual twin , learns as a child that she is the world's first cloned human being . 	0
when she's approached one day by a handsome stranger while trying to hail a taxi , she becomes obsessed with him and eventually starts an affair . 	0
chandramukhi , a stunning courtesan instantly lost her heart to devdas . 	0
the film explores the cultural differences between a north american mother and a mexican father in the face of death . 	0
ploddy and his policeman rikhard set out to find the thieves - but it turns out to be both difficult and challenging ! 	0
as beacons of individuality in a sea of government conformity they represent freedom for those who own them . 	0
even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy . 	1
as simple and innocent a movie as you can imagine . this is a movie you can trust . 	1
they go over less well with tom donnerel , a young farmer and carrie's fianc&#233 ; . 	0
it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original . 	1
partly because of the severe regime of a dreadful nurse , the five decide to escape from their new home and go back to the old one under their own steam . 	0
a little weak -- and it isn't that funny . 	1
despite the sympathetic overtures , rachel is convinced things aren't what they seem and suspects her baby has been abducted . 	0
this is the story of some of those who left . 	0
it is story of an innocent boy ( krishna ) . 	0
once while beating up one of his foes , he sees komal ( aishwarya rai ) and is so smitten by her beauty that he starts visualizing her wherever he goes and in whatever he does . 	0
sharing a cabin together , each finds out a little bit about themselves over the course of 10 days . 	0
his peace is shattered in august 1947 , however , when india is granted independence . 	0
fourteen-year-old misfit farm boy duncan midge ( hirsch ) is trying to cope with his mother's death . 	0
there are things to like about murder by numbers -- but , in the end , the disparate elements don't gel . 	1
the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 	1
these two facts cause a chain of events that changes not only her life , but also that of her friends in a brutal way . . . 	0
light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat . 	1
cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes . 	1
no such thing may be far from perfect , but those small , odd hartley touches help you warm to it . 	1
often self-consciously surreal , this award-winner scores high for originality . 	1
michael , sr . and michael , jr . then set out to get revenge on the man who killed peter and mrs . sullivan . 	0
chabrol ratchets up such a level of suspense -- and huppert gives such a mesmerizingly deadpan performance -- that merci pour le chocolat turns out to be as irresistible as a piece of dark chocolate . 	1
there's plenty to enjoy -- in no small part thanks to lau . 	1
more impressionistic than analytical , a grin without a cat is a grand immersion . 	1
more prophetic words have never been spoken in a world where love , sex , race , and betrayal are more than skin deep . 	0
perhaps it's cliche to call the film 'refreshing , ' but it is . 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated . 	1
the man's life is thrown into jeopardy when a teenage boy escapes with the only key to the dealer's merchandise , leaving him little time to finish the deal , find his daughter and make it out of the country alive . 	0
a british officer sees the drummer chasing his canteen and mistakes him as a deserter running away through the woods . 	0
it captures the spirit of a small , country town as its citizens discover that beer definitely tastes better when it's free . 	0
principle photography began in july 1999 when the band , bering strait , entered the united states and began recording their first album in nashville . 	0
noyce films it more as a shocking history lesson than as drama . 	1
 . . . an hour-and-a-half of inoffensive , unmemorable filler . 	1
they intend to bring her back to tel-aviv in order to save her life . 	0
every sequel you skip will be two hours gained . consider this review life-affirming . 	1
a princess is kidnapped by a sorceress , her fate is to be sacrificed to the evil demon verik . 	0
he falls in love with a village girl , ayu , who has just arrived in the city after being betrayed by her boyfriend . 	0
sid , a sloth who never stops talking is left behind sleeping while everyone else begins the journey to the south . 	0
unbeknownst to the contestants , the game's host has struck a deal with the soldiers hired to guard the money , and does not really have the player's best interests , or even basic safety , at heart . 	0
to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed . 	1
against all odds in heaven and hell , it creeped me out just fine . 	1
by the final whistle you're convinced that this mean machine was a decent tv outing that just doesn't have big screen magic . 	1
not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time . 	1
"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing . "	1
how does it play a significant role in japanese culture , and why does it fascinate american youth ? 	0
"on her last day alive , she develops an unusual relationship with kevin , a bisexual hustler specializing in "" freaks . "" "	0
it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth . 	1
a young great gatsbyish hip hopper named summer g falls for a middle to upper class sister while in college . 	0
joanna , a young wife and mother , moves from manhattan to the upper-class suburb of stepford , connecticut . 	0
but he finds an unlikely ally in sofia , beno's sultry mistress . 	0
[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death . 	1
johnny knoxville and his crazy friends appear on the big screen for the very first time in jackass : the movie . 	0
director and co-writer hilary birmingham's maiden feature� is a strong , polished , professional indie effort that bodes well for bigger success . 	1
it's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism . 	1
a close acquaintance overhears their conversation , and , promised a fee , reports the win to max ( david winburn ) , smooth-talking but deadly leader of a hoodlum gang , who sends his beautiful paramour , cindy ( kelly taylor ) , to seduce jose , if necessary , to get her hands on the winning ticket . 	0
yes , it's as good as you remember . in fact , even better . 	1
a rather average action film that benefits from several funny moments supplied by epps . 	1
the movie is virtually without context -- journalistic or historical . what's worse is that pelosi knows it . 	1
daniel soon gets his chance to find out when the basement floods and his mother insists daniel share his bedroom with robert while the plumbers fix the mess downstairs . . . 	0
beautiful , gentle people of all color of skin surround her and care about her . 	0
banks is a hit man , the best , usually working for latin american drug cartels . 	0
although shot with little style , skins is heartfelt and achingly real . 	1
automatically pegs itself for the straight-to-video sci-fi rental shelf . 	1
no movement , no yuks , not much of anything . 	1
when stevie meets neil on the day he comes to deliver her brand new kitchen , it's already too late for love at first sight . 	0
it's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script . 	1
"as austin chases dr . evil , mini-me and goldmember through time , he stops in 1975 to "" connect "" with an old girlfriend , detective foxy cleopatra , and requests her help to track the villains and save his father . "	0
yan tells lynn he loves her and wants to marry her . 	0
they wander around japan in panda outfits , wreak havoc on a once civilized golf court , they even do stunts involving live alligators , and so on . 	0
a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . 	1
enter stella ( theron ) , a beautiful nerves-of-steel safecracker , who joins charlie and his former gang when they follow the backstabber to california , where they plan to re-steal the gold by tapping into los angeles' traffic control system , manipulating signals and creating one of the biggest traffic jams in la history . 	0
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film's publicists or for people who take as many drugs as the film's characters	1
turns out lonnie earl has a thing for candy , and when evidence of this starts to surface , things really start to heat up . 	0
a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . 	1
hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film . 	1
after being away from the capital , he comes back with his wife and kids to continue with his crimes . 	0
shade is set in the world of poker hustlers working the clubs and martini bars of los angeles . 	0
this is the story of ryan , a thirty-something office worker , persecuted by his supervisor angela and under-appreciated his fianc&#233 ; e jo . 	0
cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing . 	1
the actors don't inhabit their roles -- they're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes . 	1
this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem . 	1
inside the film's conflict-powered plot there is a decent moral trying to get out , but it's not that , it's the tension that keeps you in your seat . affleck and jackson are good sparring partners . 	1
when she ventures to vietnam to meet her mother , she unknowingly embarks on an emotional pilgrimage that spans decades and distance . 	0
overcomes its visual hideousness with a sharp script and strong performances . 	1
a documentary of the true story of two american adventurers who follow mysterious clues to find the true mt . 	0
it may be an easy swipe to take , but this barbershop just doesn't make the cut . 	1
" "" the emperor's new clothes "" begins with a simple plan . . . . well , at least that's the plan . "	1
it seems lawrence has reflected deeply upon his down periods . they've left him wiser without dulling the sharp edges of his humor . 	1
